ADDRESS,POINTS
308V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
307V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
306V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
305V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
304V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
303V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
302V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
301V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
300V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
299V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
298V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
297V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
296V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
295V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
294V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
293V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
292V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
291V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
290V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
289V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
288V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
287V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
286V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
285V 30 SIERRA MORENA LD SW,-8277.633 -3579.916|-8277.696 -3597.841|-8278.814 -3597.830|-8278.863 -3611.629|-8263.134 -3623.327|-8275.193 -3635.347|-8273.424 -3637.537|-8272.040 -3640.006|-8270.474 -3643.275|-8268.790 -3646.477|-8266.993 -3649.624|-8265.085 -3652.716|-8263.141 -3655.618|-8260.156 -3659.687|-8256.969 -3663.601|-8253.592 -3667.349|-8250.034 -3670.918|-8246.294 -3674.310|-8242.394 -3677.501|-8238.332 -3680.503|-8234.131 -3683.294|-8230.188 -3685.874|-8226.351 -3688.609|-8222.625 -3691.500|-8219.018 -3694.536|-8213.432 -3699.762|-8208.189 -3705.344|-8203.317 -3711.237|-8198.836 -3717.442|-8196.585 -3720.911|-8194.509 -3720.122|-8192.349 -3719.610|-8190.147 -3719.377|-8187.924 -3719.444|-8185.736 -3719.811|-8183.611 -3720.444|-8181.590 -3721.356|-8179.703 -3722.535|-8177.333 -3723.969|-8174.761 -3725.026|-8172.062 -3725.659|-8169.301 -3725.882|-8140.074 -3725.904|-8172.650 -3691.600|-8196.103 -3666.915|-8196.026 -3580.194
